ID,degree_centrality,closeness_centrality,betweenness_centrality,current_flow_closeness,current_flow_betweenness,eigenvector_centrality,load_centrality,subgraph_centrality,harmonic_centrality,communicability_betweenness,laplacian_centrality
128674982,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078161,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961547625,0.0011111111111111111
14687401,0.0022497187851518562,0.37797619047619047,0.05817009360316377,0.000640909763192062,0.05910325398514396,0.0365047354876257,0.05817009360316377,624668.40182973,373.41666666666663,0.07863638973366953,0.0022222222222222222
183528621,0.0011248593925759281,0.23923573735199138,0.0,0.000463295695507816,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961539026,0.0011111111111111111
7670958,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781574,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153903,0.0011111111111111111
192867505,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781564,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153854,0.0011111111111111111
198548663,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781596,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153808,0.0011111111111111111
192404675,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781536,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961536692,0.0011111111111111111
202566856,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781526,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961536727,0.0011111111111111111
15359191,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781596,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961534992,0.0011111111111111111
197901531,0.0011248593925759281,0.23923573735199138,0.0,0.000463295695507815,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153677,0.0011111111111111111
209775846,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781585,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961538874,0.0011111111111111111
232746220,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781466,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961538887,0.0011111111111111111
6515953,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781574,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153897,0.0011111111111111111
192863475,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781564,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961538882,0.0011111111111111111
8813813,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781564,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961538622,0.0011111111111111111
200043768,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781564,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961538622,0.0011111111111111111
156626172,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078155,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961538583,0.0011111111111111111
83381502,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078155,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961539026,0.0011111111111111111
53566722,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781547,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153671,0.0011111111111111111
8346884,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781547,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961536714,0.0011111111111111111
60857612,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781547,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153631,0.0011111111111111111
206843171,0.0022497187851518562,0.37797619047619047,0.05817009360316377,0.000640909763192063,0.059103253985144266,0.0365047354876257,0.05817009360316377,624668.40182973,373.41666666666663,0.07863638973366904,0.0022222222222222222
206400804,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781536,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961533214,0.0011111111111111111
228125989,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781536,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153324,0.0011111111111111111
206900520,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781526,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153395,0.0011111111111111111
163802412,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781536,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153399,0.0011111111111111111
206286130,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781526,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153397,0.0011111111111111111
223333685,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781526,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961533934,0.0011111111111111111
113528122,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781504,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153675,0.0011111111111111111
210058571,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781526,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153689,0.0011111111111111111
12266827,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781515,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961537312,0.0011111111111111111
49724752,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781634,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153731,0.0011111111111111111
196386128,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781515,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961537204,0.0011111111111111111
93060442,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781515,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961537026,0.0011111111111111111
138128732,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781515,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961533834,0.0011111111111111111
44903772,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781504,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961535274,0.0011111111111111111
197541214,0.0011248593925759281,0.23923573735199138,0.0,0.000463295695507815,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961533305,0.0011111111111111111
206159203,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781504,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153319,0.0011111111111111111
204184942,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781504,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961533435,0.0011111111111111111
62106992,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781255,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153343,0.0011111111111111111
215952752,0.0022497187851518562,0.37797619047619047,0.05817009360316377,0.000640909763192063,0.059103253985143815,0.0365047354876257,0.05817009360316377,624668.40182973,373.41666666666663,0.07863638973367255,0.0022222222222222222
5655924,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781255,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961535166,0.0011111111111111111
107126142,0.0011248593925759281,0.23923573735199138,0.0,0.000463295695507815,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153515,0.0011111111111111111
94461312,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078149,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153518,0.0011111111111111111
13962628,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078149,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961532395,0.0011111111111111111
196271495,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078149,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961532434,0.0011111111111111111
167296392,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781244,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961532442,0.0011111111111111111
193752457,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781244,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153248,0.0011111111111111111
195390861,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781477,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153255,0.0011111111111111111
138382742,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781477,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961532494,0.0011111111111111111
184704407,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781477,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961532538,0.0011111111111111111
10026392,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781244,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961532503,0.0011111111111111111
12258718,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781477,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961534715,0.0011111111111111111
231812516,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078149,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153485,0.0011111111111111111
203836837,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781477,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961534814,0.0011111111111111111
190672293,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781466,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153456,0.0011111111111111111
195145131,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781477,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153445,0.0011111111111111111
228625838,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781455,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153301,0.0011111111111111111
206179761,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781466,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961533075,0.0011111111111111111
210931124,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781466,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961533067,0.0011111111111111111
13991355,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078121,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.00310820079615321,0.0011111111111111111
150289852,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781206,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961532095,0.0011111111111111111
221838783,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078122,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153198,0.0011111111111111111
191765963,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078145,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961535764,0.0011111111111111111
59162062,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781206,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153536,0.0011111111111111111
184999379,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078121,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961535383,0.0011111111111111111
100343252,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781466,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.00310820079615354,0.0011111111111111111
163565012,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078121,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961535426,0.0011111111111111111
230837722,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781455,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153604,0.0011111111111111111
211840475,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078121,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153597,0.0011111111111111111
146451932,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078145,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153595,0.0011111111111111111
207023582,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781455,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153596,0.0011111111111111111
201948638,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078145,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153604,0.0011111111111111111
198385125,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781195,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961536016,0.0011111111111111111
207908326,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781455,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961536085,0.0011111111111111111
200695272,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781455,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961536116,0.0011111111111111111
114757102,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781455,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153564,0.0011111111111111111
30854652,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781455,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153568,0.0011111111111111111
208625151,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781455,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153566,0.0011111111111111111
237567497,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078145,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.00310820079615357,0.0011111111111111111
59264522,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078144,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961535187,0.0011111111111111111
184626697,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078144,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961535153,0.0011111111111111111
221998611,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781255,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153569,0.0011111111111111111
11247133,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078143,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961535712,0.0011111111111111111
221191725,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078144,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961531857,0.0011111111111111111
5652014,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078143,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153181,0.0011111111111111111
224386605,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078143,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153185,0.0011111111111111111
223055408,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078128,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153187,0.0011111111111111111
181292592,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078143,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961531926,0.0011111111111111111
188857906,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781417,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961531887,0.0011111111111111111
200625715,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078129,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961531952,0.0011111111111111111
205270580,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781303,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.00310820079615319,0.0011111111111111111
231054908,0.0022497187851518562,0.37797619047619047,0.05817009360316377,0.000640909763192065,0.05910325398514412,0.0365047354876257,0.05817009360316377,624668.40182973,373.41666666666663,0.07863638973367658,0.0022222222222222222
189718080,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781406,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961530504,0.0011111111111111111
3612228,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781417,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796152918,0.0011111111111111111
205233737,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781417,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.00310820079615291,0.0011111111111111111
14229085,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781417,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153066,0.0011111111111111111
191233632,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781406,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153059,0.0011111111111111111
196669034,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781406,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153067,0.0011111111111111111
207240812,0.0011248593925759281,0.23923573735199138,0.0,0.00046329569550781406,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961530625,0.0011111111111111111
65072762,0.0011248593925759281,0.23923573735199138,0.0,0.000463295695507814,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961530317,0.0011111111111111111
217714304,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078139,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153036,0.0011111111111111111
197598849,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078139,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153053,0.0011111111111111111
184012417,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078139,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153046,0.0011111111111111111
136097412,0.0011248593925759281,0.23923573735199138,0.0,0.000463295695507814,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961530283,0.0011111111111111111
211086982,0.0011248593925759281,0.23923573735199138,0.0,0.000463295695507814,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.00310820079615304,0.0011111111111111111
230669960,0.0011248593925759281,0.23923573735199138,0.0,0.000463295695507814,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961530426,0.0011111111111111111
11808392,0.0011248593925759281,0.23923573735199138,0.0,0.000463295695507814,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796153047,0.0011111111111111111
194875027,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078139,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582025,0.0011111111111111111
198385300,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078139,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582025,0.0011111111111111111
185790102,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078138,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961581912,0.0011111111111111111
84201112,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078138,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796158202,0.0011111111111111111
213073561,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078138,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796158249,0.0011111111111111111
200498845,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078139,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582454,0.0011111111111111111
183799454,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078138,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582446,0.0011111111111111111
188649123,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078139,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582437,0.0011111111111111111
206835363,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078139,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582337,0.0011111111111111111
229519013,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078137,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582255,0.0011111111111111111
120147622,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078136,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582333,0.0011111111111111111
59465382,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078136,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582337,0.0011111111111111111
226393774,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078134,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796158216,0.0011111111111111111
144256692,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078135,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582224,0.0011111111111111111
191159999,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078137,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582264,0.0011111111111111111
14225093,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078135,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796158229,0.0011111111111111111
212623048,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078135,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582324,0.0011111111111111111
16019151,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078134,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.003108200796158234,0.0011111111111111111
113798872,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078134,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582307,0.0011111111111111111
194338521,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078134,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.00310820079615823,0.0011111111111111111
186187494,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078134,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582402,0.0011111111111111111
220225255,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078135,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582424,0.0011111111111111111
51490542,0.0011248593925759281,0.23923573735199138,0.0,0.0004632956955078133,0.0,0.0011097277583974317,0.0,4826.113496045195,250.56666666666615,0.0031082007961582355,0.0011111111111111111
